s,a,r,sp
26208,3,-25,26209
26209,1,-225,25709
25709,1,-225,25710
25710,3,-25,25210
25210,2,-100,25210
25210,6,-100,25210
25210,2,-100,24710
24710,5,-25,25210
25210,5,-25,25210
25210,7,-225,25210
25210,6,-100,25711
25711,2,-100,25211
25211,5,-25,25211
25211,2,-100,24711
24711,4,0,24711
24711,1,-225,24711
24711,1,-225,24210
24210,5,-25,24210
24210,6,-100,24209
24209,4,0,24209
24209,7,-225,24709
24709,1,-225,24208
24208,2,-100,24207
24207,2,-100,23706
23706,7,-225,23706
23706,6,-100,24205
24205,3,-25,24205
24205,5,-25,24204
24204,6,-100,24704
24704,7,-225,24704
24704,4,0,24704
24704,4,0,24704
24704,7,-225,25204
25204,7,-225,25704
25704,5,-25,25705
25705,4,0,25705
25705,7,-225,26206
26206,6,-100,26207
26207,2,-100,26208
26208,3,-25,25708
25708,5,-25,25709
25709,2,-100,25709
25709,1,-225,25209
25209,5,-25,25210
25210,5,-25,25210
25210,4,0,25210
25210,7,-225,25711
25711,5,-25,25711
25711,3,-25,25712
25712,5,-25,25712
25712,7,-225,25713
25713,1,-225,25213
25213,4,0,25213
25213,5,-25,25213
25213,1,-225,25213
25213,2,-100,24713
24713,7,-225,24713
24713,1,-225,24213
24213,6,-100,24712
24712,3,-25,24212
24212,1,-225,24211
24211,3,-25,23710
23710,6,-100,24210
24210,1,-225,23709
23709,2,-100,23208
23208,6,-100,23707
23707,7,-225,23706
23706,5,-25,24205
24205,2,-100,23704
23704,4,0,23704
23704,3,-25,23703
23703,1,-225,23201
23201,6,-100,23700
23700,2,-100,23199
23199,5,-25,23698
23698,7,-225,23698
23698,5,-25,24197
24197,4,0,24197
24197,2,-100,24196
24196,3,-25,24195
24195,5,-25,24195
24195,2,-100,24194
24194,1,-225,23693
23693,6,-100,24193
24193,6,-100,24693
24693,7,-225,25193
25193,1,-225,25193
25193,5,-25,25193
25193,7,-225,25694
25694,3,-25,25694
25694,6,-100,26195
26195,2,-100,25695
25695,1,-225,25696
25696,4,0,25697
25697,2,-100,25697
25697,4,0,25697
25697,5,-25,25698
25698,2,-100,25698
25698,6,-100,26199
26199,1,-225,25700
25700,6,-100,26201
26201,7,-225,26702
26702,1,-225,26202
26202,3,-25,26203
26203,5,-25,26204
26204,7,-225,26705
26705,3,-25,26206
26206,1,-225,26207
26207,6,-100,26208
26208,7,-225,26709
26709,7,-225,26711
26711,5,-25,27212
27212,3,-25,26713
26713,5,-25,26715
26715,4,0,26716
26716,3,-25,26217
26217,3,-25,26218
26218,4,0,26218
26218,5,-25,26219
26219,1,-225,25720
25720,5,-25,25720
25720,4,0,25220
25220,4,0,25221
25221,5,-25,25221
25221,1,-225,24721
24721,1,-225,24220
24220,4,0,24220
24220,7,-225,24219
24219,4,0,24218
24218,5,-25,24218
24218,4,0,24217
24217,5,-25,24216
24216,3,-25,23716
23716,2,-100,23214
23214,3,-25,23213
23213,2,-100,22712
22712,4,0,22710
22710,4,0,22708
22708,3,-25,22206
22206,4,0,22204
22204,6,-100,22703
22703,1,-225,22201
22201,2,-100,22199
22199,3,-25,22197
22197,7,-225,22195
22195,5,-25,22693
22693,3,-25,22692
22692,4,0,22690
22690,2,-100,22689
22689,7,-225,23187
23187,7,-225,23686
23686,4,0,23685
23685,6,-100,24185
24185,6,-100,24685
24685,4,0,25185
25185,4,0,25185
25185,3,-25,25185
25185,3,-25,25186
25186,4,0,25686
25686,7,-225,26187
26187,4,0,26188
26188,6,-100,26689
26689,1,-225,26690
26690,3,-25,26691
26691,6,-100,27193
27193,6,-100,27694
27694,6,-100,27696
27696,6,-100,28199
28199,4,0,28201
28201,6,-100,28704
28704,1,-225,28206
28206,5,-25,28709
28709,6,-100,28712
28712,7,-225,29214
29214,6,-100,29217
29217,5,-25,29221
29221,1,-225,28723
28723,7,-225,28726
28726,1,-225,28228
28228,2,-100,27731
27731,3,-25,27232
27232,5,-25,27234
27234,5,-25,27235
27235,5,-25,27237
27237,3,-25,26738
26738,7,-225,26239
26239,2,-100,25740
25740,1,-225,25240
25240,2,-100,24239
24239,2,-100,23738
23738,6,-100,23738
23738,1,-225,23236
23236,7,-225,23235
23235,5,-25,22733
22733,4,0,22732
22732,4,0,22230
22230,6,-100,22228
22228,1,-225,21726
21726,5,-25,21724
21724,4,0,21721
21721,4,0,21219
21219,7,-225,21716
21716,6,-100,21714
21714,6,-100,21712
21712,7,-225,22210
22210,5,-25,22208
22208,1,-225,21706
21706,2,-100,21704
21704,3,-25,21701
21701,4,0,21699
21699,3,-25,21196
21196,3,-25,21194
21194,7,-225,21691
21691,4,0,21689
21689,3,-25,21687
21687,1,-225,21685
21685,2,-100,21683
21683,7,-225,22181
22181,6,-100,22679
22679,6,-100,23178
23178,5,-25,23677
23677,2,-100,23676
23676,2,-100,23676
23676,7,-225,24175
24175,5,-25,24675
24675,4,0,25175
25175,7,-225,25676
25676,3,-25,25677
25677,3,-25,26177
26177,7,-225,26679
26679,2,-100,26680
26680,7,-225,27181
27181,7,-225,27683
27683,1,-225,27685
27685,5,-25,28188
28188,7,-225,28690
28690,2,-100,28193
28193,3,-25,28195
28195,5,-25,28697
28697,2,-100,28200
28200,2,-100,28202
28202,4,0,28204
28204,6,-100,28707
28707,1,-225,28209
28209,2,-100,27711
27711,2,-100,27213
27213,3,-25,27214
27214,5,-25,27216
27216,1,-225,26717
26717,7,-225,27219
27219,7,-225,27220
27220,4,0,27222
27222,1,-225,26723
26723,3,-25,26224
26224,1,-225,25724
25724,3,-25,25224
25224,6,-100,25225
25225,3,-25,25225
25225,7,-225,25225
25225,3,-25,24725
24725,1,-225,24224
24224,2,-100,23723
23723,6,-100,23722
23722,3,-25,23721
23721,5,-25,23720
23720,4,0,23219
23219,4,0,23218
23218,4,0,23217
23217,5,-25,23215
23215,2,-100,22714
22714,7,-225,22712
22712,5,-25,22711
22711,2,-100,22709
22709,5,-25,22707
22707,5,-25,22706
22706,3,-25,22704
22704,1,-225,22202
22202,6,-100,22701
22701,4,0,22699
22699,2,-100,22697
22697,1,-225,22195
22195,7,-225,22694
22694,2,-100,22192
22192,1,-225,22190
22190,7,-225,22689
22689,7,-225,23187
23187,5,-25,23686
23686,7,-225,24186
24186,5,-25,24185
24185,1,-225,24185
24185,7,-225,24685
24685,6,-100,25185
25185,1,-225,25185
25185,6,-100,25686
25686,5,-25,26187
26187,7,-225,26688
26688,6,-100,27189
27189,2,-100,27191
27191,5,-25,27192
27192,1,-225,27194
27194,3,-25,27195
27195,1,-225,26697
26697,7,-225,27198
27198,5,-25,27700
27700,5,-25,27702
27702,2,-100,27204
27204,4,0,27205
27205,6,-100,27707
27707,1,-225,27209
27209,6,-100,27711
27711,6,-100,27713
27713,7,-225,28215
28215,2,-100,27717
27717,1,-225,27219
27219,1,-225,26720
26720,6,-100,26721
26721,7,-225,27223
27223,7,-225,27225
27225,3,-25,26726
26726,2,-100,26227
26227,5,-25,26228
26228,4,0,26228
26228,7,-225,26229
26229,4,0,25730
25730,4,0,25730
25730,1,-225,24730
24730,2,-100,24230
24230,4,0,24229
24229,3,-25,23728
23728,2,-100,23227
23227,4,0,22725
22725,3,-25,22724
22724,5,-25,22722
22722,7,-225,22720
22720,4,0,22219
22219,7,-225,22717
22717,5,-25,22715
22715,2,-100,22213
22213,5,-25,22211
22211,7,-225,22710
22710,5,-25,22708
22708,2,-100,22206
22206,2,-100,22204
22204,5,-25,22202
22202,3,-25,22200
22200,7,-225,22198
22198,3,-25,22196
22196,3,-25,22194
22194,6,-100,22693
22693,1,-225,22191
22191,4,0,22689
22689,4,0,22688
22688,6,-100,23187
23187,3,-25,23185
23185,3,-25,23184
23184,2,-100,23183
23183,1,-225,23182
23182,1,-225,23180
23180,7,-225,23679
23679,2,-100,23679
23679,4,0,23678
23678,6,-100,24677
24677,3,-25,24677
24677,3,-25,24677
24677,5,-25,25177
25177,1,-225,25177
25177,1,-225,25178
25178,6,-100,25678
25678,1,-225,25679
25679,7,-225,26180
26180,6,-100,26681
26681,3,-25,27182
27182,3,-25,27184
27184,4,0,27185
27185,6,-100,27687
27687,6,-100,28190
28190,7,-225,28692
28692,2,-100,28695
28695,2,-100,28197
28197,2,-100,28200
28200,5,-25,28202
28202,1,-225,28204
28204,1,-225,27706
27706,4,0,27708
27708,5,-25,27710
27710,2,-100,27712
27712,7,-225,27714
27714,7,-225,27716
27716,2,-100,27718
27718,1,-225,27219
27219,1,-225,26721
26721,1,-225,26221
26221,2,-100,25722
25722,1,-225,25222
25222,7,-225,25222
25222,1,-225,24722
24722,3,-25,24222
24222,5,-25,24221
24221,7,-225,24721
24721,3,-25,24221
24221,4,0,24220
24220,2,-100,23719
23719,7,-225,23718
23718,4,0,23717
23717,5,-25,23716
23716,7,-225,23715
23715,5,-25,23715
23715,3,-25,23714
23714,1,-225,23212
23212,4,0,23211
23211,6,-100,23210
23210,7,-225,23709
23709,4,0,23708
23708,6,-100,23707
23707,6,-100,24207
24207,7,-225,24206
24206,1,-225,24206
24206,4,0,24205
24205,1,-225,23704
23704,2,-100,23703
23703,3,-25,23202
23202,5,-25,23701
23701,2,-100,23200
23200,7,-225,23699
23699,2,-100,23198
23198,3,-25,23197
23197,5,-25,23696
23696,2,-100,23194
23194,7,-225,23694
23694,4,0,23693
23693,6,-100,24192
24192,5,-25,24692
24692,3,-25,24692
24692,5,-25,24692
24692,2,-100,24691
24691,7,-225,25192
25192,1,-225,24692
24692,6,-100,25192
25192,1,-225,25192
25192,7,-225,25693
25693,2,-100,25693
25693,5,-25,25694
25694,2,-100,25694
25694,5,-25,25695
25695,4,0,26195
26195,7,-225,26196
26196,4,0,26697
26697,2,-100,26198
26198,4,0,26199
26199,5,-25,26700
26700,4,0,26701
26701,6,-100,26703
26703,1,-225,26704
26704,2,-100,26205
26205,7,-225,26706
26706,5,-25,26707
26707,5,-25,26709
26709,1,-225,26710
26710,4,0,26711
26711,6,-100,26712
26712,2,-100,26213
26213,3,-25,26214
26214,3,-25,25715
25715,1,-225,25215
25215,4,0,25215
25215,7,-225,25716
25716,7,-225,25716
25716,1,-225,25216
25216,7,-225,25717
25717,1,-225,25217
25217,5,-25,25217
25217,5,-25,25217
25217,5,-25,25217
25217,7,-225,25217
25217,1,-225,24717
24717,7,-225,25217
25217,5,-25,25217
25217,6,-100,25218
25218,5,-25,25218
25218,7,-225,25218
25343,1,-225,24720
24720,1,-225,24219
24219,1,-225,23718
23718,1,-225,23217
23217,1,-225,22715
22715,1,-225,22213
22213,1,-225,21711
21711,1,-225,21708
21708,1,-225,21206
21206,1,-225,20703
20703,1,-225,20700
20700,1,-225,20196
20196,1,-225,20193
20193,1,-225,19689
19689,1,-225,19686
19686,1,-225,19682
19682,1,-225,19678
19678,1,-225,19674
19674,1,-225,19670
19670,1,-225,19667
19667,1,-225,19663
19663,1,-225,19659
19659,1,-225,19656
19656,1,-225,20152
20152,1,-225,20149
20149,1,-225,20646
20646,1,-225,20643
20643,1,-225,21140
21140,1,-225,21138
21138,1,-225,21636
21636,1,-225,22134
22134,1,-225,22632
22632,1,-225,22631
22631,1,-225,23129
23129,1,-225,23628
23628,1,-225,24128
24128,1,-225,24627
24627,1,-225,24627
24627,1,-225,25128
25128,7,-225,26129
26129,7,-225,27130
27130,7,-225,28133
28133,7,-225,29136
29136,7,-225,30140
30140,7,-225,31144
31144,7,-225,32149
32149,7,-225,33155
33155,7,-225,33661
33661,7,-225,34668
34668,7,-225,35175
35175,7,-225,35683
35683,7,-225,36191
36191,7,-225,36700
36700,7,-225,37208
37208,7,-225,37717
37717,7,-225,37726
37726,7,-225,37735
37735,7,-225,37744
37744,7,-225,37753
37753,7,-225,37762
37762,7,-225,37271
37271,7,-225,36779
36779,7,-225,36787
36787,7,-225,36295
36295,7,-225,35803
35803,7,-225,35310
35310,7,-225,34817
34817,7,-225,33823
33823,7,-225,33329
33329,7,-225,32834
32834,7,-225,32340
32340,7,-225,31844
31844,7,-225,30848
30848,7,-225,30352
30352,7,-225,29855
29855,7,-225,29358
29358,7,-225,28361
28361,7,-225,27863
27863,7,-225,27364
27364,7,-225,26865
26865,7,-225,26366
26366,7,-225,25367
25367,7,-225,24866
24866,1,-225,23866
23866,1,-225,22364
22364,1,-225,21361
21361,1,-225,20358
20358,1,-225,18853
18853,1,-225,17848
17848,1,-225,16342
16342,1,-225,15335
15335,1,-225,13827
13827,1,-225,12818
12818,1,-225,11309
11309,1,-225,10298
10298,1,-225,9287
9287,1,-225,8275
8275,1,-225,7262
7262,1,-225,6249
6249,1,-225,5235
5235,1,-225,4721
4721,1,-225,4207
4207,1,-225,3692
3692,1,-225,3677
3677,1,-225,3662
3662,1,-225,3647
3647,1,-225,4132
4132,1,-225,4618
4618,1,-225,5104
5104,1,-225,5590
5590,1,-225,6077
6077,1,-225,6564
6564,1,-225,7052
7052,1,-225,8040
8040,1,-225,8528
8528,1,-225,9017
9017,1,-225,9506
9506,1,-225,25001
25001,1,-225,25001
25001,7,-225,26002
26002,7,-225,27003
27003,7,-225,28006
28006,7,-225,29009
29009,7,-225,30013
30013,7,-225,31017
31017,7,-225,32523
32523,7,-225,33529
33529,7,-225,34536
34536,7,-225,36044
36044,7,-225,37052
37052,7,-225,38062
38062,7,-225,39572
39572,7,-225,40583
40583,7,-225,42095
42095,7,-225,43108
43108,7,-225,44622
44622,7,-225,45637
45637,7,-225,46652
46652,7,-225,47168
47168,7,-225,48184
48184,7,-225,48701
48701,7,-225,48718
48718,7,-225,49235
49235,7,-225,49252
49252,7,-225,48769
48769,7,-225,48785
48785,7,-225,48302
48302,7,-225,47818
47818,7,-225,47333
47333,7,-225,46849
46849,7,-225,45863
45863,7,-225,45378
45378,7,-225,44891
44891,7,-225,44405
44405,7,-225,43918
43918,7,-225,43931
43931,7,-225,43444
43444,7,-225,43457
43457,7,99775,43470
25343,1,-225,24226
24226,1,-225,23725
23725,1,-225,23224
23224,1,-225,22722
22722,1,-225,22221
22221,1,-225,21718
21718,1,-225,21216
21216,1,-225,21213
21213,1,-225,20710
20710,1,-225,20207
20207,1,-225,19703
19703,1,-225,19699
19699,1,-225,19195
19195,1,-225,19191
19191,1,-225,19187
19187,1,-225,18683
18683,1,-225,18679
18679,1,-225,18674
18674,1,-225,18670
18670,1,-225,18665
18665,1,-225,18661
18661,1,-225,19157
19157,1,-225,19153
19153,1,-225,19149
19149,1,-225,19645
19645,1,-225,19642
19642,1,-225,20139
20139,1,-225,20635
20635,1,-225,20633
20633,1,-225,21130
21130,1,-225,21628
21628,1,-225,22126
22126,1,-225,22624
22624,1,-225,23123
23123,1,-225,23122
23122,1,-225,23621
23621,1,-225,24120
24120,1,-225,24620
24620,1,-225,25120
25120,7,-225,26121
26121,7,-225,27123
27123,7,-225,28125
28125,7,-225,29629
29629,7,-225,30633
30633,7,-225,31637
31637,7,-225,32142
32142,7,-225,33148
33148,7,-225,34155
34155,7,-225,35162
35162,7,-225,35670
35670,7,-225,36678
36678,7,-225,37186
37186,7,-225,37695
37695,7,-225,38204
38204,7,-225,38214
38214,7,-225,38723
38723,7,-225,38733
38733,7,-225,38743
38743,7,-225,38752
38752,7,-225,38262
38262,7,-225,38271
38271,7,-225,37780
37780,7,-225,37289
37289,7,-225,36797
36797,7,-225,36305
36305,7,-225,35813
35813,7,-225,35320
35320,7,-225,34827
34827,7,-225,34334
34334,7,-225,33840
33840,7,-225,32845
32845,7,-225,32351
32351,7,-225,31855
31855,7,-225,31360
31360,7,-225,30364
30364,7,-225,29867
29867,7,-225,29370
29370,7,-225,28873
28873,7,-225,28375
28375,7,-225,27877
27877,7,-225,27378
27378,7,-225,26379
26379,7,-225,25880
25880,7,-225,25380
25380,7,-225,24880
24880,1,-225,23879
23879,1,-225,22877
22877,1,-225,21375
21375,1,-225,20371
20371,1,-225,18867
18867,1,-225,17862
17862,1,-225,16856
16856,1,-225,15349
15349,1,-225,14342
14342,1,-225,12833
12833,1,-225,11824
11824,1,-225,10313
10313,1,-225,9302
9302,1,-225,8290
8290,1,-225,6778
6778,1,-225,5764
5764,1,-225,5250
5250,1,-225,4235
4235,1,-225,3720
3720,1,-225,3205
3205,1,-225,2690
2690,1,-225,2674
2674,1,-225,2658
2658,1,-225,2643
2643,1,-225,3127
3127,1,-225,3612
3612,1,-225,4097
4097,1,-225,4583
4583,1,-225,5069
5069,1,-225,5556
5556,1,-225,6543
6543,1,-225,7030
7030,1,-225,7518
7518,1,-225,8006
8006,1,-225,25001
25001,1,-225,25001
25001,7,-225,26002
26002,7,-225,27003
27003,7,-225,28006
28006,7,-225,29009
29009,7,-225,30013
30013,7,-225,31017
31017,7,-225,32523
32523,7,-225,33529
33529,7,-225,34536
34536,7,-225,36044
36044,7,-225,37052
37052,7,-225,38062
38062,7,-225,39572
39572,7,-225,40583
40583,7,-225,42095
42095,7,-225,43108
43108,7,-225,44622
44622,7,-225,45637
45637,7,-225,46652
46652,7,-225,47168
47168,7,-225,48184
48184,7,-225,48701
48701,7,-225,48718
48718,7,-225,49235
49235,7,-225,49252
49252,7,-225,48769
48769,7,-225,48785
48785,7,-225,48302
48302,7,-225,47818
47818,7,-225,47333
47333,7,-225,46849
46849,7,-225,45863
45863,7,-225,45378
45378,7,-225,44891
44891,7,-225,44405
44405,7,-225,43918
43918,7,-225,43931
43931,7,-225,43444
43444,7,-225,43457
43457,7,99775,43470
25343,3,-25,24715
24715,3,-25,24214
24214,3,-25,24214
24214,3,-25,23713
23713,3,-25,23712
23712,3,-25,23211
23211,3,-25,23210
23210,3,-25,23209
23209,3,-25,22707
22707,3,-25,22705
22705,3,-25,22704
22704,3,-25,22202
22202,3,-25,22200
22200,3,-25,22198
22198,3,-25,22196
22196,3,-25,22194
22194,3,-25,21692
21692,3,-25,21689
21689,3,-25,21687
21687,3,-25,21685
21685,3,-25,22183
22183,3,-25,22181
22181,3,-25,22179
22179,3,-25,22177
22177,3,-25,22175
22175,3,-25,22674
22674,3,-25,22672
22672,3,-25,22671
22671,3,-25,23169
23169,3,-25,23168
23168,3,-25,23667
23667,3,-25,23667
23667,3,-25,24166
24166,3,-25,24165
24165,3,-25,24665
24665,3,-25,24665
24665,3,-25,25165
25165,5,-25,25665
25665,5,-25,26166
26166,5,-25,26668
26668,5,-25,27169
27169,5,-25,27671
27671,5,-25,28173
28173,5,-25,28676
28676,5,-25,29179
29179,5,-25,29682
29682,5,-25,30186
30186,5,-25,30190
30190,5,-25,30694
30694,5,-25,31198
31198,5,-25,31202
31202,5,-25,31207
31207,5,-25,31712
31712,5,-25,31716
31716,5,-25,31721
31721,5,-25,31726
31726,5,-25,31730
31730,5,-25,31235
31235,5,-25,31239
31239,5,-25,31244
31244,5,-25,30748
30748,5,-25,30752
30752,5,-25,30255
30255,5,-25,29759
29759,5,-25,29762
29762,5,-25,29265
29265,5,-25,28768
28768,5,-25,28270
28270,5,-25,27772
27772,5,-25,27273
27273,5,-25,26775
26775,5,-25,26275
26275,5,-25,25776
25776,5,-25,25276
25276,5,-25,24776
24776,3,-25,23775
23775,3,-25,23274
23274,3,-25,22272
22272,3,-25,21269
21269,3,-25,20766
20766,3,-25,19762
19762,3,-25,19258
19258,3,-25,18254
18254,3,-25,17749
17749,3,-25,17243
17243,3,-25,16737
16737,3,-25,16231
16231,3,-25,15724
15724,3,-25,15218
15218,3,-25,15211
15211,3,-25,14704
14704,3,-25,14696
14696,3,-25,14689
14689,3,-25,14682
14682,3,-25,14675
14675,3,-25,14667
14667,3,-25,15160
15160,3,-25,15154
15154,3,-25,15647
15647,3,-25,16141
16141,3,-25,16635
16635,3,-25,17130
17130,3,-25,17625
17625,3,-25,18120
18120,3,-25,18616
18616,3,-25,19612
19612,3,-25,20108
20108,3,-25,20606
20606,3,-25,21603
21603,3,-25,22101
22101,3,-25,23100
23100,3,-25,23599
23599,3,-25,24099
24099,3,-25,25099
25099,5,-25,26100
26100,5,-25,27101
27101,5,-25,28103
28103,5,-25,29106
29106,5,-25,30110
30110,5,-25,31115
31115,5,-25,32120
32120,5,-25,33125
33125,5,-25,33632
33632,5,-25,34639
34639,5,-25,35646
35646,5,-25,36154
36154,5,-25,37163
37163,5,-25,37671
37671,5,-25,38181
38181,5,-25,38690
38690,5,-25,38700
38700,5,-25,39210
39210,5,-25,39220
39220,5,-25,39230
39230,5,-25,39240
39240,5,-25,38749
38749,5,-25,38759
38759,5,-25,38268
38268,5,-25,37777
37777,5,-25,37286
37286,5,-25,36794
36794,5,-25,35802
35802,5,-25,35309
35309,5,-25,34816
34816,5,-25,33822
33822,5,-25,33327
33327,5,-25,32333
32333,5,-25,31837
31837,5,-25,30841
30841,5,-25,29845
29845,5,-25,29348
29348,5,-25,28350
28350,5,-25,27852
27852,5,-25,26853
26853,5,-25,26354
26354,5,-25,25354
25354,5,-25,24854
24854,3,-25,23353
23353,3,-25,22351
22351,3,-25,21348
21348,3,-25,20345
20345,3,-25,19341
19341,3,-25,18336
18336,3,-25,16830
16830,3,-25,15824
15824,3,-25,14817
14817,3,-25,13809
13809,3,-25,12800
12800,3,-25,11791
11791,3,-25,10781
10781,3,-25,9770
9770,3,-25,9259
9259,3,-25,8247
8247,3,-25,7735
7735,3,-25,7223
7223,3,-25,7210
7210,3,-25,6697
6697,3,-25,6685
6685,3,-25,6672
6672,3,-25,7159
7159,3,-25,7147
7147,3,-25,7634
7634,3,-25,8123
8123,3,-25,8611
8611,3,-25,9600
9600,3,-25,10090
10090,3,-25,11080
11080,3,-25,11571
11571,3,-25,12562
12562,3,-25,13054
13054,3,-25,14046
14046,3,-25,14539
14539,3,-25,15532
15532,3,-25,16026
16026,3,-25,16520
16520,3,-25,17515
17515,3,-25,18010
18010,3,-25,18506
18506,3,-25,19002
19002,3,-25,25001
25001,3,-25,25501
25501,5,-25,26002
26002,5,-25,27003
27003,5,-25,28006
28006,5,-25,28508
28508,5,-25,29512
29512,5,-25,30516
30516,5,-25,31520
31520,5,-25,32526
32526,5,-25,33532
33532,5,-25,34539
34539,5,-25,35546
35546,5,-25,36554
36554,5,-25,37563
37563,5,-25,38573
38573,5,-25,39584
39584,5,-25,41095
41095,5,-25,42107
42107,5,-25,43120
43120,5,-25,43633
43633,5,-25,44647
44647,5,-25,45662
45662,5,-25,46177
46177,5,-25,46692
46692,5,-25,46707
46707,5,-25,47223
47223,5,-25,46738
46738,5,-25,46754
46754,5,-25,46269
46269,5,-25,45784
45784,5,-25,45298
45298,5,-25,44812
44812,5,-25,44325
44325,5,-25,43338
43338,5,-25,42350
42350,5,-25,41862
41862,5,-25,40874
40874,5,-25,40384
40384,5,-25,39895
39895,5,-25,38904
38904,5,-25,38414
38414,5,-25,37923
37923,5,-25,37432
37432,5,-25,37440
37440,5,-25,36949
36949,5,-25,36957
36957,5,99975,36965
25343,7,-225,25229
25229,5,-25,24729
24729,6,-100,25229
25229,1,-225,24229
24229,6,-100,24229
24229,4,0,24228
24228,1,-225,23727
23727,3,-25,23226
23226,2,-100,22724
22724,5,-25,22723
22723,6,-100,22721
22721,2,-100,22219
22219,5,-25,22217
22217,4,0,22216
22216,4,0,22213
22213,1,-225,21711
21711,1,-225,21209
21209,3,-25,21206
21206,5,-25,21203
21203,1,-225,20700
20700,6,-100,21198
21198,5,-25,21695
21695,3,-25,21693
21693,4,0,21691
21691,3,-25,21688
21688,5,-25,21686
21686,4,0,22184
22184,6,-100,22682
22682,3,-25,22681
22681,6,-100,23180
23180,4,0,23679
23679,7,-225,24178
24178,3,-25,24178
24178,7,-225,24678
24678,6,-100,25178
25178,2,-100,25178
25178,2,-100,25179
25179,1,-225,25179
25179,4,0,25679
25679,2,-100,25680
25680,3,-25,25680
25680,7,-225,26181
26181,4,0,26682
26682,1,-225,26183
26183,1,-225,26184
26184,6,-100,26686
26686,2,-100,26687
26687,1,-225,26688
26688,5,-25,27190
27190,4,0,27191
27191,4,0,27193
27193,4,0,27195
27195,6,-100,27697
27697,5,-25,28199
28199,4,0,28201
28201,5,-25,28203
28203,3,-25,28206
28206,1,-225,27708
27708,3,-25,27710
27710,4,0,27712
27712,3,-25,27213
27213,3,-25,27215
27215,7,-225,27217
27217,2,-100,26718
26718,1,-225,26719
26719,7,-225,26720
26720,5,-25,26721
26721,6,-100,26723
26723,7,-225,26724
26724,7,-225,27226
27226,5,-25,26727
26727,5,-25,26728
26728,2,-100,26229
26229,3,-25,25730
25730,4,0,25730
25730,7,-225,25731
25731,1,-225,25231
25231,7,-225,25231
25231,7,-225,25231
25231,2,-100,24731
24731,7,-225,24731
24731,3,-25,24230
24230,7,-225,24230
24230,4,0,24229
24229,1,-225,23228
23228,3,-25,23226
23226,2,-100,22725
22725,4,0,22223
22223,1,-225,21721
21721,3,-25,21218
21218,4,0,21216
21216,7,-225,21713
21713,6,-100,21711
21711,6,-100,22209
22209,5,-25,22207
22207,7,-225,22205
22205,6,-100,22703
22703,5,-25,22702
22702,4,0,22700
22700,3,-25,22699
22699,7,-225,23197
23197,2,-100,22696
22696,2,-100,22694
22694,5,-25,23193
23193,1,-225,22691
22691,5,-25,23190
23190,7,-225,23689
23689,1,-225,23188
23188,4,0,23687
23687,3,-25,23686
23686,1,-225,23685
23685,7,-225,24184
24184,5,-25,24184
24184,2,-100,24184
24184,7,-225,24683
24683,3,-25,24683
24683,4,0,25184
25184,2,-100,25184
25184,5,-25,25184
25184,4,0,25684
25684,2,-100,25685
25685,1,-225,25185
25185,3,-25,25686
25686,5,-25,25686
25686,6,-100,26187
26187,3,-25,26188
26188,3,-25,26189
26189,4,0,26690
26690,1,-225,26191
26191,4,0,26693
26693,6,-100,27194
27194,7,-225,27196
27196,1,-225,27197
27197,2,-100,27199
27199,4,0,27200
27200,6,-100,27202
27202,5,-25,27704
27704,2,-100,27205
27205,1,-225,27207
27207,6,-100,27209
27209,1,-225,26710
26710,6,-100,27211
27211,6,-100,27213
27213,4,0,27215
27215,4,0,27216
27216,2,-100,26718
26718,5,-25,26719
26719,1,-225,26220
